"No.","Time","Source","Destination","Protocol","Length","Info"
"107499","150.958247","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107500","150.958383","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107511","150.958641","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107512","150.958705","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107513","150.958764","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107514","150.958901","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107525","150.960298","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107538","150.960593","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107561","150.960841","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"107564","150.960922","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107578","150.961079","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107592","150.961162","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107594","150.961242","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107608","150.961359","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107617","150.961507","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107632","150.961668","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107647","150.961734","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107658","150.961877","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107659","150.961937","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107683","150.962193","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107684","150.962258","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107698","150.962510","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107711","150.962575","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107714","150.962633","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107725","150.963514","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107735","150.964076","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107762","150.964794","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107764","150.964950","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107788","150.965084","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"107789","150.965261","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107797","150.965359","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107798","150.965453","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107816","150.965752","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107830","150.965852","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107845","150.965948","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107859","150.966106","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107860","150.966209","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107874","150.966311","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107887","150.966409","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107902","150.966583","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107903","150.966680","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107917","150.966792","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107931","150.966984","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107944","150.967083","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107959","150.967184","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107974","150.967372","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107980","150.967487","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"107989","150.967585","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108001","150.967687","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"108015","150.967876","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108028","150.967972","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108029","150.968066","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108033","150.968246","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108055","150.969040","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108056","150.969113","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108066","150.969257","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108082","150.970803","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108095","150.970931","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108109","150.971026","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108110","150.971120","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108121","150.971264","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108133","150.971440","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108148","150.971534","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108162","150.971733","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108177","150.971832","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108191","150.971925","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108192","150.972015","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108207","150.972179","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108222","150.972280","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"108227","150.972376","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108249","150.972545","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108250","150.972640","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108251","150.972734","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108279","150.972917","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108290","150.973030","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108291","150.973137","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108319","150.973424","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108334","150.973567","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108341","150.973662","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108356","150.973840","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108367","150.973937","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108368","150.974028","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108377","150.974124","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108390","150.974318","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108403","150.974411","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108404","150.974503","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108418","150.974681","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108431","150.974772","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108445","150.974870","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"108457","150.975054","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108458","150.975151","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108472","150.975286","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108498","150.975478","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108499","150.975585","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108514","150.975692","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108529","150.975800","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108544","150.976016","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108559","150.976125","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108560","150.976234","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108584","150.976431","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108585","150.976524","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108595","150.976615","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108605","150.976808","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108613","150.976903","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108614","150.976996","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108626","150.977089","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108641","150.977264","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108656","150.977358","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108657","150.977457","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"108681","150.977657","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108682","150.977751","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108697","150.977842","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108709","150.978018","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108715","150.978112","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108725","150.978223","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108740","150.978327","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108748","150.978520","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108757","150.978622","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108763","150.978724","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108777","150.978907","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108792","150.979014","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108807","150.979113","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108820","150.979306","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108833","150.979398","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108834","150.979489","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108848","150.979666","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108863","150.979759","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108864","150.979856","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108878","150.979949","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"108893","150.980154","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108906","150.980267","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108918","150.980364","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108933","150.980552","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108934","150.980648","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108949","150.980745","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108964","150.980952","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108969","150.981053","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108970","150.981154","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108971","150.981261","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108972","150.981439","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108982","150.981534","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108989","150.981629","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"108996","150.981828","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109000","151.000133","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109014","151.009398","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109026","151.011985","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109036","151.012196","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109054","151.012652","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109068","151.012843","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"109079","151.012932","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109080","151.012994","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109103","151.013390","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109104","151.013515","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109123","151.013709","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109124","151.013823","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109148","151.014966","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109156","151.015195","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109157","151.015262","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109168","151.015641","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109195","151.015981","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109201","151.016151","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109202","151.016223","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109228","151.016656","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109242","151.016762","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109243","151.016892","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109255","151.017134","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109269","151.017237","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109283","151.017334","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109298","151.017542","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
"109312","151.017676","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109326","151.017806","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109340","151.018053","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109355","151.018156","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109370","151.018284","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109372","151.018438","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109400","151.018648","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109413","151.018776","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109414","151.018898","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109440","151.019135","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109454","151.019233","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109455","151.019335","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109472","151.019501","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109473","151.019621","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109474","151.019745","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109485","151.019854","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109486","151.020124","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109487","151.020281","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109488","151.020418","132.72.81.121","172.217.17.129","UDP","73","52947  >  443 Len=31"
"109503","151.023822","132.72.81.121","172.217.17.129","UDP","86","52947  >  443 Len=44"
